image_id,source_image_id,port,country,original_gsd,target_gsd,modality,degradation,upscale_method,label_type,split,verification_status,lat,lon,zoom,width,height,n_ships,scene_type,ground_w_m,ground_h_m,field_gsd,date
100000292,100000292,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1035,826,0,sealand,220.7,176.1,1.07,2014-07-01
100000293,100000293,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1096,833,0,sealand,233.7,177.6,1.07,2014-07-01
100000294,100000294,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1165,681,0,sealand,248.4,145.2,1.07,2014-07-01
100000295,100000295,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,526,446,0,sealand,112.1,95.1,1.07,2014-07-01
100000296,100000296,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,638,528,0,sealand,136.0,112.6,1.07,2014-06-05
100000297,100000297,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,885,723,0,sealand,188.7,154.1,1.07,2014-06-05
100000298,100000298,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1185,827,0,sealand,252.6,176.3,1.07,2014-06-05
100000299,100000299,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1140,819,0,sealand,243.0,174.6,1.07,2014-06-05
100000300,100000300,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,611,668,0,sealand,130.3,142.4,1.07,2014-06-05
100000301,100000301,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,439,392,0,sealand,93.6,83.6,1.07,2014-06-05
100000302,100000302,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1115,823,0,sealand,237.7,175.5,1.07,2014-05-29
100000303,100000303,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1183,796,0,sealand,252.2,169.7,1.07,2014-05-29
100000304,100000304,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1017,835,0,sealand,216.8,178.0,1.07,2014-05-29
100000305,100000305,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,361,339,0,sealand,77.0,72.3,1.07,2014-05-29
100000306,100000306,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,706,590,0,sealand,150.5,125.8,1.07,2013-11-04
100000307,100000307,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1138,821,0,sealand,242.6,175.0,1.07,2013-11-04
100000308,100000308,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1013,803,0,sealand,216.0,171.2,1.07,2013-11-04
100000309,100000309,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,982,792,0,sealand,209.4,168.8,1.07,2013-11-04
100000310,100000310,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,819,612,0,sealand,174.6,130.5,1.07,2013-11-04
100000311,100000311,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,735,625,0,sealand,156.7,133.2,1.07,2013-06-01
100000312,100000312,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,611,609,0,sealand,130.3,129.8,1.07,2013-06-01
100000313,100000313,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,975,824,0,sealand,207.9,175.7,1.07,2013-06-01
100000314,100000314,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,831,787,0,sealand,177.2,167.8,1.07,2013-06-01
100000315,100000315,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,803,530,0,sealand,171.2,113.0,1.07,2013-06-01
100000316,100000316,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,773,648,0,sealand,164.8,138.1,1.07,2013-05-23
100000317,100000317,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1175,818,0,sealand,250.5,174.4,1.07,2013-05-23
100000318,100000318,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1170,830,0,sealand,249.4,176.9,1.07,2013-05-23
100000319,100000319,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1160,812,0,sealand,247.3,173.1,1.07,2013-05-23
100000320,100000320,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,552,482,0,sealand,117.7,102.8,1.07,2012-05-14
100000321,100000321,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,801,665,0,sealand,170.8,141.8,1.07,2012-05-14
100000322,100000322,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,737,549,0,sealand,157.1,117.0,1.07,2012-05-14
100000323,100000323,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1057,781,0,sealand,225.3,166.5,1.07,2012-05-14
100000324,100000324,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,803,788,0,sealand,171.2,168.0,1.07,2012-05-14
100000325,100000325,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,677,621,0,sealand,144.3,132.4,1.07,2011-04-15
100000326,100000326,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,914,666,0,sealand,194.9,142.0,1.07,2011-04-15
100000327,100000327,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1070,786,0,sealand,228.1,167.6,1.07,2011-04-15
100000328,100000328,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1136,818,0,sealand,242.2,174.4,1.07,2011-04-15
100000329,100000329,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,829,771,0,sealand,176.7,164.4,1.07,2011-04-15
100000330,100000330,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,749,668,0,sealand,159.7,142.4,1.07,2010-04-07
100000331,100000331,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,943,709,0,sealand,201.0,151.2,1.07,2010-04-07
100000332,100000332,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1152,814,0,sealand,245.6,173.5,1.07,2010-04-07
100000333,100000333,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1109,800,0,sealand,236.4,170.6,1.07,2010-04-07
100000334,100000334,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,901,814,0,sealand,192.1,173.5,1.07,2010-04-07
100000335,100000335,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,978,739,0,sealand,208.5,157.5,1.07,2006-05-02
100000336,100000336,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,825,604,0,sealand,175.9,128.8,1.07,2006-05-02
100000337,100000337,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1165,801,0,sealand,248.4,170.8,1.07,2006-05-02
100000338,100000338,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1128,815,0,sealand,240.5,173.8,1.07,2006-05-02
100000339,100000339,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1143,818,0,sealand,243.7,174.4,1.07,2006-05-02
100000340,100000340,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1101,655,0,sealand,234.7,139.6,1.07,2006-05-02
100000341,100000341,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,588,537,0,sealand,125.4,114.5,1.07,2005-07-10
100000342,100000342,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1172,796,0,sealand,249.9,169.7,1.07,2005-07-10
100000343,100000343,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,825,669,0,sealand,175.9,142.6,1.07,2005-07-10
100000344,100000344,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1111,738,0,sealand,236.9,157.3,1.07,2005-07-10
100000345,100000345,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1006,810,0,sealand,214.5,172.7,1.07,2005-07-10
100000346,100000346,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,885,795,0,sealand,188.7,169.5,1.07,2005-07-10
100000347,100000347,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1174,817,0,sealand,250.3,174.2,1.07,2005-05-19
100000348,100000348,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1128,766,0,sealand,240.5,163.3,1.07,2005-05-19
100000349,100000349,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1151,819,0,sealand,245.4,174.6,1.07,2005-05-19
100000350,100000350,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1194,824,0,sealand,254.6,175.7,1.07,2005-05-19
100000351,100000351,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,603,736,0,sealand,128.6,156.9,1.07,2005-05-19
100000352,100000352,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1183,833,0,sealand,252.2,177.6,1.07,2005-05-09
100000353,100000353,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1150,818,0,sealand,245.2,174.4,1.07,2005-05-09
100000354,100000354,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1009,797,0,sealand,215.1,169.9,1.07,2005-05-09
100000355,100000355,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,759,623,0,sealand,161.8,132.8,1.07,2005-05-09
100000356,100000356,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1166,828,0,sealand,248.6,176.5,1.07,2005-05-09
100000357,100000357,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,603,536,0,sealand,128.6,114.3,1.07,2004-04-21
100000358,100000358,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,548,590,0,sealand,116.8,125.8,1.07,2004-04-21
100000359,100000359,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1014,796,0,sealand,216.2,169.7,1.07,2004-04-21
100000360,100000360,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1051,791,0,sealand,224.1,168.6,1.07,2004-04-21
100000361,100000361,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.083486,33.443758,18,1007,808,0,sealand,214.7,172.3,1.07,2004-04-21
100000362,100000362,murmansk,RU,0.2133,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.07545,33.382697,18,761,584,0,sealand,162.3,124.5,1.07,2005-05-19
100000363,100000363,murmansk,RU,0.2133,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.07545,33.382697,18,485,440,0,sealand,103.4,93.8,1.07,2010-04-07
100000364,100000364,murmansk,RU,0.2133,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.07545,33.382697,18,467,380,0,sealand,99.6,81.0,1.07,2012-05-14
100000365,100000365,murmansk,RU,0.2133,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.07545,33.382697,18,971,762,0,sealand,207.1,162.5,1.07,2014-07-20
100000366,100000366,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.082517,33.359297,18,895,709,0,sealand,190.8,151.2,1.07,2013-05-23
100000367,100000367,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.082517,33.359297,18,1168,836,0,sealand,249.0,178.2,1.07,2014-07-01
100000368,100000368,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.082517,33.359297,18,702,640,0,sealand,149.7,136.4,1.07,2014-07-06
100000369,100000369,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.082517,33.359297,18,745,678,0,sealand,158.8,144.6,1.07,2014-08-05
100000370,100000370,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.080442,33.285853,18,603,559,0,sea,128.6,119.2,1.07,2014-07-01
100000371,100000371,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.085747,33.314897,18,646,560,0,sea,137.7,119.4,1.07,2010-04-07
100000372,100000372,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,768,704,0,sea,163.8,150.1,1.07,2014-08-05
100000373,100000373,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1159,832,0,sea,247.2,177.4,1.07,2014-08-05
100000374,100000374,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1089,792,0,sea,232.2,168.9,1.07,2014-07-20
100000375,100000375,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1181,827,0,sea,251.8,176.4,1.07,2014-07-20
100000376,100000376,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1173,819,0,sea,250.1,174.6,1.07,2014-07-06
100000377,100000377,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,744,612,0,sea,158.7,130.5,1.07,2014-07-01
100000378,100000378,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1159,839,0,sea,247.2,178.9,1.07,2014-07-01
100000379,100000379,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1161,807,0,sea,247.6,172.1,1.07,2014-06-04
100000380,100000380,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,858,763,0,sea,183.0,162.7,1.07,2014-05-29
100000381,100000381,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1141,828,0,sea,243.3,176.6,1.07,2013-11-04
100000382,100000382,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,896,731,0,sea,191.1,155.9,1.07,2013-11-04
100000383,100000383,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1144,822,0,sea,244.0,175.3,1.07,2013-08-04
100000384,100000384,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,804,578,0,sea,171.5,123.3,1.07,2013-08-04
100000385,100000385,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1129,807,0,sea,240.8,172.1,1.07,2013-05-23
100000386,100000386,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1174,817,0,sea,250.4,174.2,1.07,2013-05-23
100000387,100000387,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,662,536,0,sea,141.2,114.3,1.07,2012-06-25
100000388,100000388,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1168,812,0,sea,249.1,173.2,1.07,2012-06-25
100000389,100000389,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1177,754,0,sea,251.0,160.8,1.07,2012-05-14
100000390,100000390,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,468,371,0,sea,99.8,79.1,1.07,2012-05-14
100000391,100000391,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1177,840,0,sea,251.0,179.1,1.07,2011-08-23
100000392,100000392,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,521,446,0,sea,111.1,95.1,1.07,2011-08-23
100000393,100000393,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1176,823,0,sea,250.8,175.5,1.07,2010-04-02
100000394,100000394,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1100,802,0,sea,234.6,171.0,1.07,2005-07-10
100000395,100000395,murmansk,RU,0.2132,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.077894,33.232831,18,1165,820,0,sea,248.4,174.9,1.07,2005-07-07
100000396,100000396,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1028,761,0,sealand,219.4,162.4,1.07,2014-08-05
100000397,100000397,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,954,812,0,sealand,203.6,173.3,1.07,2014-07-20
100000398,100000398,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1067,797,0,sealand,227.7,170.1,1.07,2014-07-01
100000399,100000399,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1129,803,0,sealand,241.0,171.4,1.07,2014-05-29
100000400,100000400,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1062,776,0,sealand,226.7,165.6,1.07,2013-11-04
100000401,100000401,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1101,791,0,sealand,235.0,168.8,1.07,2013-05-23
100000402,100000402,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1152,811,0,sealand,245.9,173.1,1.07,2012-06-25
100000403,100000403,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1122,824,0,sealand,239.5,175.9,1.07,2011-08-23
100000404,100000404,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.059947,33.143406,18,1168,824,0,sealand,249.3,175.9,1.07,2010-04-02
100000405,100000405,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1151,817,0,sea,245.6,174.3,1.07,2014-08-05
100000406,100000406,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,764,665,0,sea,163.0,141.9,1.07,2014-08-05
100000407,100000407,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,875,727,0,sea,186.7,155.1,1.07,2014-07-01
100000408,100000408,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,921,655,0,sea,196.5,139.7,1.07,2014-06-04
100000409,100000409,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1129,804,0,sea,240.9,171.5,1.07,2013-06-01
100000410,100000410,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1171,798,0,sea,249.8,170.3,1.07,2013-04-02
100000411,100000411,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,953,737,0,sea,203.3,157.2,1.07,2013-04-02
100000412,100000412,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1142,807,0,sea,243.7,172.2,1.07,2012-06-25
100000413,100000413,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1156,815,0,sea,246.6,173.9,1.07,2011-08-23
100000414,100000414,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,998,648,0,sea,212.9,138.3,1.07,2010-04-02
100000415,100000415,murmansk,RU,0.2134,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.066494,33.115192,18,1187,830,0,sea,253.3,177.1,1.07,2005-07-07
100000416,100000416,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.053094,33.047614,18,608,531,0,sea,129.8,113.4,1.07,2013-05-23
100000417,100000417,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1115,822,0,sea,238.3,175.7,1.07,2013-05-23
100000418,100000418,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1041,795,0,sea,222.5,169.9,1.07,2013-04-02
100000419,100000419,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1110,823,0,sea,237.2,175.9,1.07,2013-04-02
100000420,100000420,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1095,785,0,sea,234.0,167.8,1.07,2012-06-25
100000421,100000421,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1113,817,0,sea,237.8,174.6,1.07,2012-06-25
100000422,100000422,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,872,721,0,sea,186.3,154.1,1.07,2011-08-23
100000423,100000423,murmansk,RU,0.2137,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.031175,33.038117,18,1103,828,0,sea,235.7,176.9,1.07,2005-07-07
100000424,100000424,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1120,815,0,sealand,239.1,174.0,1.07,2014-07-06
100000425,100000425,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1126,831,0,sealand,240.4,177.4,1.07,2014-07-06
100000426,100000426,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,609,518,0,sealand,130.0,110.6,1.07,2014-07-06
100000427,100000427,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1097,787,0,sealand,234.2,168.0,1.07,2014-07-01
100000428,100000428,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1113,831,0,sealand,237.6,177.4,1.07,2014-07-01
100000429,100000429,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,530,609,0,sealand,113.2,130.0,1.07,2014-07-01
100000430,100000430,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1110,823,0,sealand,237.0,175.7,1.07,2014-06-04
100000431,100000431,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1074,773,0,sealand,229.3,165.1,1.07,2014-06-04
100000432,100000432,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1101,820,0,sealand,235.1,175.1,1.07,2014-06-04
100000433,100000433,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,830,749,0,sealand,177.2,159.9,1.07,2014-06-04
100000434,100000434,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1093,820,0,sealand,233.4,175.1,1.07,2014-05-29
100000435,100000435,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,846,686,0,sea,180.6,146.5,1.07,2014-05-29
100000436,100000436,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,768,617,0,sealand,164.0,131.7,1.07,2014-05-29
100000437,100000437,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,878,733,0,sealand,187.5,156.5,1.07,2014-05-29
100000438,100000438,murmansk,RU,0.2135,10.00,optical_rgb,none,none,obb+hbb,unassigned,coord_match,69.049883,33.076047,18,1113,772,0,sealand,237.6,164.8,1.07,2013-05-23
